season,week,celebrity_name,judge_score,fan_vote_est,industry,is_elim_rank,is_elim_pct,is_elim_save,save_prob_context
18,8,James Maslow,9.0,0.2010869144718599,Actor/Actress,0,0,0,0.4864864864864865
18,8,Meryl Davis,9.0,0.2089237137527752,Athlete,0,0,0,0.4864864864864865
18,9,Amy Purdy,9.75,0.2290710054138376,Athlete,0,0,0,0.5064935064935064
18,9,Candace Cameron Bure,9.0,0.2533553448797754,Actor/Actress,0,0,0,0.5064935064935064
18,9,Charlie White,9.5,0.0412245937034313,Athlete,1,1,1,0.5064935064935064
18,9,James Maslow,9.5,0.2409258703366606,Actor/Actress,0,0,0,0.5064935064935064
18,9,Meryl Davis,10.0,0.235423185666295,Athlete,0,0,0,0.5064935064935064
18,10,Amy Purdy,9.888866666666669,0.3050764108976627,Athlete,0,0,0,0.47272535536492866
18,10,Candace Cameron Bure,8.6666,0.3335879554587659,Actor/Actress,0,0,1,0.47272535536492866
18,10,James Maslow,9.666666666666666,0.064917755758002,Actor/Actress,1,1,0,0.47272535536492866
18,10,Meryl Davis,10.0,0.2964178778855695,Athlete,0,0,0,0.47272535536492866
19,1,Alfonso Ribeiro,9.0,0.0831870462619406,Actor/Actress,0,0,0,0.5686274509803921
19,1,Antonio Sabato Jr.,6.25,0.0838673935928186,Actor/Actress,0,0,0,0.5686274509803921
19,1,Bethany Mota,8.0,0.0787313107299512,Social Media Personality,0,0,0,0.5686274509803921
19,1,Betsey Johnson,5.0,0.0948669916769797,Fashion Designer,0,0,0,0.5686274509803921
19,1,Janel Parrish,7.25,0.0777984486295514,Actor/Actress,0,0,0,0.5686274509803921
19,1,Jonathan Bennett,7.5,0.0801497168145967,Actor/Actress,0,0,0,0.5686274509803921
19,1,Lea Thompson,8.0,0.078963005473279,Actor/Actress,0,0,0,0.5686274509803921
19,1,Lolo Jones,5.5,0.0117988322129453,Athlete,1,1,1,0.5686274509803921
19,1,Michael Waltrip,6.25,0.0854790388810211,Racing Driver,0,0,0,0.5686274509803921
19,1,Randy Couture,7.75,0.0799691609517879,Athlete,0,0,0,0.5686274509803921
19,1,Sadie Robertson,8.5,0.0802525461502937,TV Personality,0,0,0,0.5686274509803921
19,1,Tavis Smiley,7.25,0.0819747670653108,Radio Personality,0,0,0,0.5686274509803921
19,1,Tommy Chong,6.75,0.0829617415595237,Comedian,0,0,0,0.5686274509803921
19,2,Alfonso Ribeiro,8.0,0.0901726263478141,Actor/Actress,0,0,0,0.5254237288135594
19,2,Antonio Sabato Jr.,7.75,0.0835850753655544,Actor/Actress,0,0,1,0.5254237288135594
19,2,Bethany Mota,8.25,0.0838170974644809,Social Media Personality,0,0,0,0.5254237288135594
19,2,Betsey Johnson,7.0,0.0900755925279083,Fashion Designer,0,0,0,0.5254237288135594
19,2,Janel Parrish,8.5,0.0887616251891192,Actor/Actress,0,0,0,0.5254237288135594
19,2,Jonathan Bennett,7.5,0.0891019267941805,Actor/Actress,0,0,0,0.5254237288135594
19,2,Lea Thompson,8.75,0.0795516816079307,Actor/Actress,0,0,0,0.5254237288135594
19,2,Michael Waltrip,6.0,0.1056999081037427,Racing Driver,0,0,0,0.5254237288135594
19,2,Randy Couture,7.0,0.0930650882412802,Athlete,0,0,0,0.5254237288135594
19,2,Sadie Robertson,7.75,0.090588738124433,TV Personality,0,0,0,0.5254237288135594
19,2,Tavis Smiley,7.0,0.0092387745465045,Radio Personality,1,1,0,0.5254237288135594
19,2,Tommy Chong,7.0,0.0963418656870505,Comedian,0,0,0,0.5254237288135594
19,3,Alfonso Ribeiro,8.0,0.0934643704777674,Actor/Actress,0,0,0,0.543859649122807
19,3,Antonio Sabato Jr.,7.25,0.0995045037741912,Actor/Actress,0,0,0,0.543859649122807
19,3,Bethany Mota,10.0,0.0958601957131311,Social Media Personality,0,0,0,0.543859649122807
19,3,Betsey Johnson,7.25,0.0996181779881792,Fashion Designer,0,0,0,0.543859649122807
19,3,Janel Parrish,10.0,0.1009706597277952,Actor/Actress,0,0,0,0.543859649122807
19,3,Jonathan Bennett,8.0,0.0968472475059413,Actor/Actress,0,0,0,0.543859649122807
19,3,Lea Thompson,7.75,0.0967705213430416,Actor/Actress,0,0,0,0.543859649122807
19,3,Michael Waltrip,7.0,0.1063305301631303,Racing Driver,0,0,0,0.543859649122807
19,3,Randy Couture,6.5,0.0138922673047717,Athlete,1,1,1,0.543859649122807
19,3,Sadie Robertson,8.0,0.0994957699193114,TV Personality,0,0,0,0.543859649122807
19,3,Tommy Chong,8.5,0.0972457560827393,Comedian,0,0,0,0.543859649122807
19,4,Alfonso Ribeiro,10.0,0.102128336361211,Actor/Actress,0,0,0,0.5538461538461539
19,4,Antonio Sabato Jr.,7.25,0.1169176409443918,Actor/Actress,0,0,0,0.5538461538461539
19,4,Bethany Mota,8.25,0.1016215324694972,Social Media Personality,0,0,0,0.5538461538461539
19,4,Betsey Johnson,7.25,0.0140771489213683,Fashion Designer,1,1,1,0.5538461538461539
19,4,Janel Parrish,9.0,0.1000801684525579,Actor/Actress,0,0,0,0.5538461538461539
19,4,Jonathan Bennett,6.0,0.1317467037633869,Actor/Actress,0,0,0,0.5538461538461539
19,4,Lea Thompson,9.75,0.0955479095433735,Actor/Actress,0,0,0,0.5538461538461539
19,4,Michael Waltrip,6.25,0.1213788334791155,Racing Driver,0,0,0,0.5538461538461539
19,4,Sadie Robertson,9.25,0.1065040268586131,TV Personality,0,0,0,0.5538461538461539
19,4,Tommy Chong,7.0,0.109997699206484,Comedian,0,0,0,0.5538461538461539
19,6,Alfonso Ribeiro,9.75,0.112470353098368,Actor/Actress,0,0,0,0.5223880597014925
19,6,Antonio Sabato Jr.,7.0,0.1350436818276675,Actor/Actress,0,0,0,0.5223880597014925
19,6,Bethany Mota,9.0,0.1172765653403797,Social Media Personality,0,0,0,0.5223880597014925
19,6,Janel Parrish,8.25,0.1154437669310268,Actor/Actress,0,0,0,0.5223880597014925
19,6,Jonathan Bennett,8.0,0.0136808071521851,Actor/Actress,1,1,1,0.5223880597014925
19,6,Lea Thompson,8.0,0.1258692589191131,Actor/Actress,0,0,0,0.5223880597014925
19,6,Michael Waltrip,7.5,0.1316044773286785,Racing Driver,0,0,0,0.5223880597014925
19,6,Sadie Robertson,8.75,0.1100209101980253,TV Personality,0,0,0,0.5223880597014925
19,6,Tommy Chong,7.0,0.1385901792045554,Comedian,0,0,0,0.5223880597014925
19,7,Alfonso Ribeiro,8.5,0.138077439280289,Actor/Actress,0,0,0,0.5317460317460317
19,7,Antonio Sabato Jr.,7.375,0.0192795750818678,Actor/Actress,1,1,0,0.5317460317460317
19,7,Bethany Mota,9.375,0.1319148624621305,Social Media Personality,0,0,0,0.5317460317460317
19,7,Janel Parrish,8.375,0.1346457338182254,Actor/Actress,0,0,1,0.5317460317460317
19,7,Lea Thompson,8.75,0.1321351614718547,Actor/Actress,0,0,0,0.5317460317460317
19,7,Michael Waltrip,7.0,0.1565125244321557,Racing Driver,0,0,0,0.5317460317460317
19,7,Sadie Robertson,7.75,0.1419000219379647,TV Personality,0,0,0,0.5317460317460317
19,7,Tommy Chong,7.5,0.1455346815155125,Comedian,0,0,0,0.5317460317460317
19,8,Alfonso Ribeiro,10.25,0.1581790918898001,Actor/Actress,0,0,0,0.6153846153846154
19,8,Bethany Mota,10.0,0.1557340633126591,Social Media Personality,0,0,1,0.6153846153846154
19,8,Janel Parrish,10.75,0.1576779057353755,Actor/Actress,0,0,0,0.6153846153846154
19,8,Lea Thompson,8.0,0.1642229422426228,Actor/Actress,0,0,0,0.6153846153846154
19,8,Michael Waltrip,6.25,0.0351921866835646,Racing Driver,1,1,0,0.6153846153846154
19,8,Sadie Robertson,9.5,0.158495414827916,TV Personality,0,0,0,0.6153846153846154
19,8,Tommy Chong,7.25,0.1704983953080618,Comedian,0,0,0,0.6153846153846154
19,9,Alfonso Ribeiro,9.625,0.1852717722878844,Actor/Actress,0,0,0,0.5104895104895105
19,9,Bethany Mota,9.25,0.1946210209344374,Social Media Personality,0,0,0,0.5104895104895105
19,9,Janel Parrish,9.625,0.1850530757216911,Actor/Actress,0,0,0,0.5104895104895105
19,9,Lea Thompson,8.75,0.0296023862152814,Actor/Actress,1,1,1,0.5104895104895105
19,9,Sadie Robertson,9.125,0.1804068179238165,TV Personality,0,0,0,0.5104895104895105
19,9,Tommy Chong,7.125,0.2250449269168893,Comedian,0,0,0,0.5104895104895105
19,10,Alfonso Ribeiro,9.375,0.2468099964770862,Actor/Actress,0,0,0,0.5441176470588235
19,10,Bethany Mota,9.5,0.2347529948880993,Social Media Personality,0,0,0,0.5441176470588235
19,10,Janel Parrish,9.75,0.2303290781839836,Actor/Actress,0,0,0,0.5441176470588235
19,10,Sadie Robertson,9.25,0.239133580958708,TV Personality,0,0,1,0.5441176470588235
19,10,Tommy Chong,7.75,0.0489743494921232,Comedian,1,1,0,0.5441176470588235
19,11,Alfonso Ribeiro,10.0,0.3087416865098918,Actor/Actress,0,0,0,0.5086198424480042
19,11,Bethany Mota,9.5,0.0660499630752819,Social Media Personality,1,1,0,0.5086198424480042
19,11,Janel Parrish,9.74995,0.3192706588923655,Actor/Actress,0,0,0,0.5086198424480042
19,11,Sadie Robertson,9.8333,0.30593769152246,TV Personality,0,0,1,0.5086198424480042
20,2,Charlotte McKinney,6.5,0.1019485037422322,Model,0,0,0,0.4745762711864407
20,2,Chris Soules,5.25,0.1152998092631215,TV Personality,0,0,0,0.4745762711864407
20,2,Michael Sam,7.0,0.0812146688455982,Athlete,0,0,0,0.4745762711864407
20,2,Nastia Liukin,8.5,0.0888899341704815,Athlete,0,0,0,0.4745762711864407
20,2,Noah Galloway,6.75,0.091038510633329,Motivational Speaker,0,0,0,0.4745762711864407
20,2,Patti LaBelle,7.0,0.0881318441453697,Singer/Rapper,0,0,0,0.4745762711864407
20,2,Redfoo,7.75,0.0068429795712055,Singer/Rapper,1,1,1,0.4745762711864407
20,2,Riker Lynch,8.0,0.084343966635297,Actor/Actress,0,0,0,0.4745762711864407
20,2,Robert Herjavec,7.0,0.0919496074499086,Entrepreneur,0,0,0,0.4745762711864407
20,2,Rumer Willis,8.0,0.0817583411767904,Actor/Actress,0,0,0,0.4745762711864407
20,2,Suzanne Somers,7.0,0.093362258499311,Actor/Actress,0,0,0,0.4745762711864407
20,2,Willow Shields,8.0,0.075219575867355,Actor/Actress,0,0,0,0.4745762711864407
20,3,Charlotte McKinney,5.5,0.0151468059760855,Model,1,1,1,0.5686274509803921
20,3,Chris Soules,7.0,0.0980169424449963,TV Personality,0,0,0,0.5686274509803921
20,3,Michael Sam,6.0,0.1016916102771227,Athlete,0,0,0,0.5686274509803921
20,3,Nastia Liukin,8.5,0.096242305499258,Athlete,0,0,0,0.5686274509803921
20,3,Noah Galloway,7.5,0.0960909824777615,Motivational Speaker,0,0,0,0.5686274509803921
20,3,Patti LaBelle,5.5,0.110603365251977,Singer/Rapper,0,0,0,0.5686274509803921
20,3,Riker Lynch,8.5,0.0930609837779704,Actor/Actress,0,0,0,0.5686274509803921
20,3,Robert Herjavec,7.25,0.0948474775697376,Entrepreneur,0,0,0,0.5686274509803921
20,3,Rumer Willis,8.25,0.0956944015603275,Actor/Actress,0,0,0,0.5686274509803921
20,3,Suzanne Somers,6.25,0.1032961217410279,Actor/Actress,0,0,0,0.5686274509803921
20,3,Willow Shields,8.0,0.0953090034237353,Actor/Actress,0,0,0,0.5686274509803921
20,4,Chris Soules,6.75,0.1262595673697168,TV Personality,0,0,0,0.5161290322580645
20,4,Michael Sam,7.5,0.0128305345226756,Athlete,1,1,0,0.5161290322580645
20,4,Nastia Liukin,9.0,0.1057689342119552,Athlete,0,0,0,0.5161290322580645
20,4,Noah Galloway,8.0,0.1029741981232547,Motivational Speaker,0,0,1,0.5161290322580645
20,4,Patti LaBelle,7.5,0.1133095175217799,Singer/Rapper,0,0,0,0.5161290322580645
20,4,Riker Lynch,8.5,0.1056414586216749,Actor/Actress,0,0,0,0.5161290322580645
20,4,Robert Herjavec,8.5,0.1052338293769298,Entrepreneur,0,0,0,0.5161290322580645
20,4,Rumer Willis,8.75,0.1021102059278356,Actor/Actress,0,0,0,0.5161290322580645
20,4,Suzanne Somers,7.0,0.121932990391171,Actor/Actress,0,0,0,0.5161290322580645
20,4,Willow Shields,9.75,0.1039387639330065,Actor/Actress,0,0,0,0.5161290322580645
20,5,Chris Soules,6.75,0.1327894682134134,TV Personality,0,0,0,0.5483870967741935
20,5,Nastia Liukin,9.5,0.1150159958359032,Athlete,0,0,0,0.5483870967741935
20,5,Noah Galloway,7.0,0.1242016151126291,Motivational Speaker,0,0,0,0.5483870967741935
20,5,Patti LaBelle,6.75,0.1326309500738025,Singer/Rapper,0,0,0,0.5483870967741935
20,5,Riker Lynch,9.5,0.1167482705121537,Actor/Actress,0,0,0,0.5483870967741935
20,5,Robert Herjavec,6.0,0.1450074874361492,Entrepreneur,0,0,0,0.5483870967741935
20,5,Rumer Willis,9.75,0.1078679528157035,Actor/Actress,0,0,0,0.5483870967741935
20,5,Suzanne Somers,7.0,0.0175527589591508,Actor/Actress,1,1,1,0.5483870967741935
20,5,Willow Shields,8.5,0.1081855010410946,Actor/Actress,0,0,0,0.5483870967741935
20,6,Chris Soules,8.75,0.1421981490762286,TV Personality,0,0,0,0.4962962962962963
20,6,Nastia Liukin,9.125,0.1391745693731001,Athlete,0,0,0,0.4962962962962963
20,6,Noah Galloway,8.5,0.15088715463163,Motivational Speaker,0,0,0,0.4962962962962963
20,6,Patti LaBelle,8.5,0.0163515702421508,Singer/Rapper,1,1,0,0.4962962962962963
20,6,Riker Lynch,9.5,0.132596757388869,Actor/Actress,0,0,0,0.4962962962962963
20,6,Robert Herjavec,8.375,0.1454891319199443,Entrepreneur,0,0,1,0.4962962962962963
20,6,Rumer Willis,8.875,0.1372046873608382,Actor/Actress,0,0,0,0.4962962962962963
20,6,Willow Shields,9.125,0.1360979800072385,Actor/Actress,0,0,0,0.4962962962962963
20,7,Chris Soules,7.75,0.1805489896816845,TV Personality,0,0,0,0.4868421052631579
20,7,Nastia Liukin,10.25,0.1509537115616807,Athlete,0,0,0,0.4868421052631579
20,7,Noah Galloway,9.5,0.1529487248374802,Motivational Speaker,0,0,0,0.4868421052631579
20,7,Riker Lynch,9.25,0.1563839559006751,Actor/Actress,0,0,0,0.4868421052631579
20,7,Robert Herjavec,7.75,0.1883530850060667,Entrepreneur,0,0,0,0.4868421052631579
20,7,Rumer Willis,9.25,0.1520167750988389,Actor/Actress,0,0,0,0.4868421052631579
20,7,Willow Shields,9.75,0.018794757913574,Actor/Actress,1,1,1,0.4868421052631579
20,8,Chris Soules,8.0,0.1272275287390788,TV Personality,0,0,0,0.5079365079365079
20,8,Nastia Liukin,9.5,0.1850631873891904,Athlete,0,0,0,0.5079365079365079
20,8,Noah Galloway,7.875,0.2058809904370132,Motivational Speaker,0,0,0,0.5079365079365079
20,8,Riker Lynch,9.75,0.1821843356715852,Actor/Actress,0,0,0,0.5079365079365079
20,8,Robert Herjavec,7.75,0.1222251435943373,Entrepreneur,1,1,1,0.5079365079365079
20,8,Rumer Willis,10.0,0.1774188141687945,Actor/Actress,0,0,0,0.5079365079365079
20,9,Nastia Liukin,10.0,0.0637509040064131,Athlete,1,1,1,0.4936708860759494
20,9,Noah Galloway,9.5,0.3193325967086173,Motivational Speaker,0,0,0,0.4936708860759494
20,9,Riker Lynch,10.0,0.3014459888453034,Actor/Actress,0,0,0,0.4936708860759494
20,9,Rumer Willis,9.75,0.3154705104396665,Actor/Actress,0,0,0,0.4936708860759494
21,2,Alek Skarlatos,7.5,0.0790774585363583,Military,0,0,0,0.5522388059701492
21,2,Alexa PenaVega,7.666666666666667,0.0758582245982423,Actor/Actress,0,0,0,0.5522388059701492
21,2,Andy Grammer,7.333333333333333,0.0824040336494157,Singer/Rapper,0,0,0,0.5522388059701492
21,2,Bindi Irwin,8.0,0.0780945731904218,TV Personality,0,0,0,0.5522388059701492
21,2,Carlos PenaVega,7.5,0.0791084784027177,Actor/Actress,0,0,0,0.5522388059701492
21,2,Chaka Khan,5.0,0.0408262391678687,Singer/Rapper,1,1,1,0.5522388059701492
21,2,Gary Busey,5.5,0.0918829137788651,Actor/Actress,0,0,0,0.5522388059701492
21,2,Hayes Grier,7.5,0.0802510248566819,Social Media Personality,0,0,0,0.5522388059701492
21,2,Kim Zolciak-Biermann,6.166666666666667,0.0858441771226085,TV Personality,0,0,0,0.5522388059701492
21,2,Nick Carter,7.5,0.0791473856157943,Singer/Rapper,0,0,0,0.5522388059701492
21,2,Paula Deen,6.166666666666667,0.0881698482410868,TV Personality,0,0,0,0.5522388059701492
21,2,Tamar Braxton,8.166666666666666,0.0787510826989306,Singer/Rapper,0,0,0,0.5522388059701492
21,2,Victor Espinoza,6.166666666666667,0.0605845601410075,Athlete,0,0,0,0.5522388059701492
21,4,Alek Skarlatos,8.0,0.1076228627466414,Military,0,0,0,0.6097560975609756
21,4,Alexa PenaVega,7.0,0.1128594799999695,Actor/Actress,0,0,0,0.6097560975609756
21,4,Andy Grammer,7.666666666666667,0.1083559309776319,Singer/Rapper,0,0,0,0.6097560975609756
21,4,Bindi Irwin,9.333333333333334,0.104966752079712,TV Personality,0,0,0,0.6097560975609756
21,4,Carlos PenaVega,8.333333333333334,0.1065289616413416,Actor/Actress,0,0,0,0.6097560975609756
21,4,Gary Busey,5.333333333333333,0.0219683969020939,Actor/Actress,1,1,1,0.6097560975609756
21,4,Hayes Grier,9.0,0.1074096330837312,Social Media Personality,0,0,0,0.6097560975609756
21,4,Nick Carter,9.0,0.1038891404020792,Singer/Rapper,0,0,0,0.6097560975609756
21,4,Paula Deen,6.0,0.117803731430212,TV Personality,0,0,0,0.6097560975609756
21,4,Tamar Braxton,9.0,0.1085951107365869,Singer/Rapper,0,0,0,0.6097560975609756
21,6,Alek Skarlatos,7.5,0.1268835110400145,Military,0,0,0,0.6129032258064516
21,6,Alexa PenaVega,7.5,0.1256888636220565,Actor/Actress,0,0,0,0.6129032258064516
21,6,Andy Grammer,10.0,0.1154671205657532,Singer/Rapper,0,0,0,0.6129032258064516
21,6,Bindi Irwin,10.0,0.1256545249836486,TV Personality,0,0,0,0.6129032258064516
21,6,Carlos PenaVega,9.5,0.1160443745343049,Actor/Actress,0,0,1,0.6129032258064516
21,6,Hayes Grier,8.0,0.1260809806698343,Social Media Personality,0,0,0,0.6129032258064516
21,6,Nick Carter,9.75,0.1236101285467966,Singer/Rapper,0,0,0,0.6129032258064516
21,6,Paula Deen,6.0,0.02496359827206,TV Personality,1,1,0,0.6129032258064516
21,6,Tamar Braxton,10.0,0.1156068977655306,Singer/Rapper,0,0,0,0.6129032258064516
21,7,Alek Skarlatos,8.833333333333334,0.1537495122462921,Military,0,0,0,0.49541284403669733
21,7,Alexa PenaVega,9.166666666666666,0.1348082808195299,Actor/Actress,1,0,0,0.49541284403669733
21,7,Andy Grammer,9.333333333333334,0.1343645724346656,Singer/Rapper,0,0,0,0.49541284403669733
21,7,Bindi Irwin,9.666666666666666,0.1383519160182185,TV Personality,0,0,0,0.49541284403669733
21,7,Carlos PenaVega,9.333333333333334,0.1391175795904141,Actor/Actress,0,0,0,0.49541284403669733
21,7,Hayes Grier,9.333333333333334,0.0151880731974883,Social Media Personality,0,1,0,0.49541284403669733
21,7,Nick Carter,9.0,0.1373511803567327,Singer/Rapper,0,0,1,0.49541284403669733
21,7,Tamar Braxton,9.0,0.1470688853366586,Singer/Rapper,0,0,0,0.49541284403669733
21,8,Alek Skarlatos,8.333333333333334,0.1722518011354465,Military,0,0,0,0.538463609475421
21,8,Alexa PenaVega,8.999933333333333,0.1706194753385703,Actor/Actress,0,0,0,0.538463609475421
21,8,Andy Grammer,7.999933333333334,0.0275012516582779,Singer/Rapper,1,1,1,0.538463609475421
21,8,Bindi Irwin,9.333333333333334,0.1612144117479845,TV Personality,0,0,0,0.538463609475421
21,8,Carlos PenaVega,9.6666,0.1597139402578574,Actor/Actress,0,0,0,0.538463609475421
21,8,Nick Carter,11.0,0.1536180725490069,Singer/Rapper,0,0,0,0.538463609475421
21,8,Tamar Braxton,9.333333333333334,0.1550810473128565,Singer/Rapper,0,0,0,0.538463609475421
21,9,Alek Skarlatos,8.5,0.2061766635458815,Military,0,0,0,0.47115384615384615
21,9,Alexa PenaVega,10.0,0.0240767255732829,Actor/Actress,0,1,0,0.47115384615384615
21,9,Bindi Irwin,10.0,0.1841818872494518,TV Personality,0,0,0,0.47115384615384615
21,9,Carlos PenaVega,9.0,0.1961788136042917,Actor/Actress,0,0,0,0.47115384615384615
21,9,Nick Carter,9.166666666666666,0.1832510491159153,Singer/Rapper,1,0,0,0.47115384615384615
21,9,Tamar Braxton,8.166666666666666,0.2061348609111769,Singer/Rapper,0,0,1,0.47115384615384615
21,11,Alek Skarlatos,9.3333,0.3253146151923312,Military,0,0,1,0.48275772889263596
21,11,Bindi Irwin,10.0,0.310738028761611,TV Personality,0,0,0,0.48275772889263596
21,11,Carlos PenaVega,10.0,0.0627705238360954,Actor/Actress,1,1,0,0.48275772889263596
21,11,Nick Carter,10.0,0.3011768322099621,Singer/Rapper,0,0,0,0.48275772889263596
22,2,Antonio Brown,6.333333333333333,0.0889658001561567,Athlete,0,0,1,0.59375
22,2,Doug Flutie,6.666666666666667,0.0891919481449067,Athlete,0,0,0,0.59375
22,2,Geraldo Rivera,4.333333333333333,0.0174628872070988,Journalist,1,1,0,0.59375
22,2,Ginger Zee,7.0,0.0863779572617537,News Anchor,0,0,0,0.59375
22,2,Jodie Sweetin,7.0,0.0857569496464334,Actor/Actress,0,0,0,0.59375
22,2,Kim Fields,6.333333333333333,0.0891437935905969,Actor/Actress,0,0,0,0.59375
22,2,Marla Maples,6.666666666666667,0.0910746103049259,TV Personality,0,0,0,0.59375
22,2,Mischa Barton,5.0,0.0956704134723527,Actor/Actress,0,0,0,0.59375
22,2,Nyle DiMarco,6.666666666666667,0.0910866717476361,Model,0,0,0,0.59375
22,2,Paige VanZant,8.0,0.0889399832755347,Athlete,0,0,0,0.59375
22,2,Von Miller,6.666666666666667,0.088146997500117,Athlete,0,0,0,0.59375
22,2,Wanya Morris,8.0,0.0881819876924868,Singer/Rapper,0,0,0,0.59375
22,3,Antonio Brown,6.666666666666667,0.1024968783302181,Athlete,0,0,0,0.55
22,3,Doug Flutie,6.666666666666667,0.1018065099149354,Athlete,0,0,0,0.55
22,3,Ginger Zee,7.0,0.0974648680195938,News Anchor,0,0,0,0.55
22,3,Jodie Sweetin,7.666666666666667,0.1004824215085536,Actor/Actress,0,0,0,0.55
22,3,Kim Fields,7.333333333333333,0.0936526887197968,Actor/Actress,0,0,0,0.55
22,3,Marla Maples,7.0,0.0996648187523188,TV Personality,0,0,0,0.55
22,3,Mischa Barton,6.0,0.0135095892300133,Actor/Actress,1,1,1,0.55
22,3,Nyle DiMarco,8.333333333333334,0.0953860928673383,Model,0,0,0,0.55
22,3,Paige VanZant,7.666666666666667,0.0964206663282793,Athlete,0,0,0,0.55
22,3,Von Miller,6.666666666666667,0.1058634281693961,Athlete,0,0,0,0.55
22,3,Wanya Morris,8.0,0.0932520381595561,Singer/Rapper,0,0,0,0.55
22,4,Antonio Brown,8.75,0.101219380158185,Athlete,0,0,1,0.5555555555555556
22,4,Doug Flutie,6.0,0.1265924617700575,Athlete,0,0,0,0.5555555555555556
22,4,Ginger Zee,9.0,0.1028455100289323,News Anchor,0,0,0,0.5555555555555556
22,4,Jodie Sweetin,6.75,0.122581188918455,Actor/Actress,0,0,0,0.5555555555555556
22,4,Kim Fields,8.0,0.108435072889799,Actor/Actress,0,0,0,0.5555555555555556
22,4,Marla Maples,7.0,0.014734183254811,TV Personality,1,1,0,0.5555555555555556
22,4,Nyle DiMarco,8.5,0.1062808735349379,Model,0,0,0,0.5555555555555556
22,4,Paige VanZant,9.0,0.1085715783182282,Athlete,0,0,0,0.5555555555555556
22,4,Von Miller,8.0,0.104603994874842,Athlete,0,0,0,0.5555555555555556
22,4,Wanya Morris,8.75,0.1041357562517516,Singer/Rapper,0,0,0,0.5555555555555556
22,6,Antonio Brown,9.0,0.1206525450557362,Athlete,0,0,0,0.5333333333333333
22,6,Doug Flutie,7.0,0.0190791631022645,Athlete,1,1,1,0.5333333333333333
22,6,Ginger Zee,8.0,0.1245342726807269,News Anchor,0,0,0,0.5333333333333333
22,6,Jodie Sweetin,8.333333333333334,0.1256705760698284,Actor/Actress,0,0,0,0.5333333333333333
22,6,Kim Fields,8.0,0.1229734632111006,Actor/Actress,0,0,0,0.5333333333333333
22,6,Nyle DiMarco,8.333333333333334,0.1269994796885405,Model,0,0,0,0.5333333333333333
22,6,Paige VanZant,9.333333333333334,0.1202020465957743,Athlete,0,0,0,0.5333333333333333
22,6,Von Miller,8.0,0.1260037193190588,Athlete,0,0,0,0.5333333333333333
22,6,Wanya Morris,9.666666666666666,0.1138847342769696,Singer/Rapper,0,0,0,0.5333333333333333
22,7,Antonio Brown,8.666666666666666,0.1440833372520468,Athlete,0,0,0,0.5
22,7,Ginger Zee,9.166666666666666,0.1394672331674838,News Anchor,0,0,0,0.5
22,7,Jodie Sweetin,8.5,0.1489364099685819,Actor/Actress,0,0,0,0.5
22,7,Kim Fields,8.666666666666666,0.0763075540705335,Actor/Actress,1,1,0,0.5
22,7,Nyle DiMarco,9.333333333333334,0.1332554292291656,Model,0,0,0,0.5
22,7,Paige VanZant,9.166666666666666,0.1367943384908369,Athlete,0,0,0,0.5
22,7,Von Miller,8.666666666666666,0.0851830304002818,Athlete,0,0,1,0.5
22,7,Wanya Morris,9.166666666666666,0.1359726674210691,Singer/Rapper,0,0,0,0.5
22,8,Antonio Brown,9.0,0.1971494035181486,Athlete,0,0,1,0.49090909090909085
22,8,Ginger Zee,10.0,0.1808716927081202,News Anchor,0,0,0,0.49090909090909085
22,8,Jodie Sweetin,10.0,0.0269325634142754,Actor/Actress,0,1,0,0.49090909090909085
22,8,Nyle DiMarco,9.666666666666666,0.2002583179161151,Model,0,0,0,0.49090909090909085
22,8,Paige VanZant,9.333333333333334,0.192215768513021,Athlete,1,0,0,0.49090909090909085
22,8,Wanya Morris,8.333333333333334,0.20257225393032,Singer/Rapper,0,0,0,0.49090909090909085
22,9,Antonio Brown,9.166666666666666,0.1252309154572643,Athlete,1,1,1,0.5217391304347827
22,9,Ginger Zee,9.333333333333334,0.2470008541625325,News Anchor,0,0,0,0.5217391304347827
22,9,Nyle DiMarco,9.5,0.2451533024743181,Model,0,0,0,0.5217391304347827
22,9,Paige VanZant,9.833333333333334,0.2293038701806911,Athlete,0,0,0,0.5217391304347827
22,9,Wanya Morris,10.0,0.1533110577251939,Singer/Rapper,0,0,0,0.5217391304347827
23,2,Amber Rose,6.0,0.0879664075694895,Model,0,0,0,0.5384615384615384
23,2,Babyface,7.5,0.0779083261461954,Singer/Rapper,0,0,0,0.5384615384615384
23,2,Calvin Johnson Jr.,7.0,0.07632237723779,Athlete,0,0,1,0.5384615384615384
23,2,Jake T. Austin,6.0,0.008991019119929,Actor/Actress,1,1,0,0.5384615384615384
23,2,James Hinchcliffe,7.25,0.0772915917044994,Racing Driver,0,0,0,0.5384615384615384
23,2,Jana Kramer,7.25,0.0789681807728804,Singer/Rapper,0,0,0,0.5384615384615384
23,2,Laurie Hernandez,8.0,0.0759016754252127,Athlete,0,0,0,0.5384615384615384
23,2,Marilu Henner,6.75,0.0850767027936762,Actor/Actress,0,0,0,0.5384615384615384
23,2,Maureen McCormick,6.5,0.0854730305667688,Actor/Actress,0,0,0,0.5384615384615384
23,2,Rick Perry,5.5,0.0912761888025265,Politician,0,0,0,0.5384615384615384
23,2,Ryan Lochte,6.0,0.0949923413436793,Athlete,0,0,0,0.5384615384615384
