season,week,celebrity_name,results,placement,celebrity_industry,ballroom_partner,celebrity_age_during_season,score,elim_week,is_withdrew,industry_encoded,judge_score_share,weekly_rank,gender,est_fan_vote,certainty
20,10,Rumer Willis,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,26,10.0,99,0,2,0.3448275862068966,1.0,,,
20,10,Suzanne Somers,Eliminated Week 5,9,Actor/Actress,Tony Dovolani,68,,5,0,2,,,,,
20,10,Willow Shields,Eliminated Week 7,7,Actor/Actress,Mark Ballas,14,,7,0,2,,,,,
20,11,Charlotte McKinney,Eliminated Week 3,11,Model,Keo Motsepe,21,,3,0,2,,,,,
20,11,Chris Soules,Eliminated Week 8,5,TV Personality,Witney Carson,33,,8,0,3,,,,,
20,11,Michael Sam,Eliminated Week 4,10,Athlete,Peta Murgatroyd,25,,4,0,1,,,,,
20,11,Nastia Liukin,Eliminated Week 9,4,Athlete,Derek Hough,25,,9,0,1,,,,,
20,11,Noah Galloway,3rd Place,3,Motivational Speaker,Sharna Burgess,33,,99,0,4,,,,,
20,11,Patti LaBelle,Eliminated Week 6,8,Singer/Rapper,Artem Chigvintsev,70,,6,0,2,,,,,
20,11,Redfoo,Eliminated Week 2,12,Singer/Rapper,Emma Slater,39,,2,0,2,,,,,
20,11,Riker Lynch,2nd Place,2,Actor/Actress,Allison Holker,23,,99,0,2,,,,,
20,11,Robert Herjavec,Eliminated Week 8,6,Entrepreneur,Kym Johnson,52,,8,0,4,,,,,
20,11,Rumer Willis,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,26,,99,0,2,,,,,
20,11,Suzanne Somers,Eliminated Week 5,9,Actor/Actress,Tony Dovolani,68,,5,0,2,,,,,
20,11,Willow Shields,Eliminated Week 7,7,Actor/Actress,Mark Ballas,14,,7,0,2,,,,,
21,1,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,7.333333333333333,99,0,4,0.088,5.0,,,
21,1,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,7.333333333333333,9,0,2,0.088,5.0,,,
21,1,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,7.0,8,0,2,0.084,7.0,,,
21,1,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,8.0,99,0,3,0.096,1.0,,,
21,1,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,7.666666666666667,11,0,2,0.09200000000000001,3.0,,,
21,1,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,4.333333333333333,2,0,2,0.052,12.0,,,
21,1,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,5.0,4,0,2,0.060000000000000005,9.0,,,
21,1,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,7.0,7,0,4,0.084,7.0,,,
21,1,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,4.0,99,1,3,0.048,13.0,,,
21,1,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,8.0,99,0,2,0.096,1.0,,,
21,1,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,5.0,6,0,3,0.060000000000000005,9.0,,,
21,1,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,7.666666666666667,99,1,2,0.09200000000000001,3.0,,,
21,1,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,5.0,2,0,1,0.060000000000000005,9.0,,,
21,2,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,7.5,99,0,4,0.08317929759704251,4.0,,0.08010943760262433,0.5822067594164643
21,2,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,7.666666666666667,9,0,2,0.08502772643253234,3.0,,0.08103157794262919,0.5910430164831054
21,2,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,7.333333333333333,8,0,2,0.08133086876155267,8.0,,0.07667556587519889,0.5926665497663115
21,2,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,8.0,99,0,3,0.08872458410351201,2.0,,0.07914980751040274,0.5852749687349709
21,2,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,7.5,11,0,2,0.08317929759704251,4.0,,0.08332903043054705,0.5918516601979082
21,2,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,5.0,2,0,2,0.055452865064695,13.0,,0.04005009904883526,0.6004887079889526
21,2,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,5.5,4,0,2,0.060998151571164505,12.0,,0.08962374702228437,0.6172439866409338
21,2,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,7.5,7,0,4,0.08317929759704251,4.0,,0.07726307299688678,0.6163388396515295
21,2,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,6.166666666666667,99,1,3,0.06839186691312385,9.0,,0.08272034167530327,0.5940647270231629
21,2,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,7.5,99,0,2,0.08317929759704251,4.0,,0.07931355395157991,0.6009560875173094
21,2,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,6.166666666666667,6,0,3,0.06839186691312385,9.0,,0.08595489564897,0.6101724157109912
21,2,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,8.166666666666666,99,1,2,0.09057301293900184,1.0,,0.08104054825331479,0.577174776592444
21,2,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,6.166666666666667,2,0,1,0.06839186691312385,9.0,,0.06373832204142306,0.5454536907318055
21,3,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,8.25,99,0,4,0.10819672131147541,3.0,,,
21,3,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,9.0,9,0,2,0.1180327868852459,1.0,,,
21,3,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,7.25,8,0,2,0.09508196721311475,8.0,,,
21,3,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,8.0,99,0,3,0.10491803278688525,5.0,,,
21,3,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,7.75,11,0,2,0.10163934426229508,6.0,,,
21,3,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,3,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,6.25,4,0,2,0.08196721311475409,9.0,,,
21,3,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,7.5,7,0,4,0.09836065573770492,7.0,,,
21,3,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,3,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,9.0,99,0,2,0.1180327868852459,1.0,,,
21,3,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,5.0,6,0,3,0.06557377049180328,10.0,,,
21,3,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,8.25,99,1,2,0.10819672131147541,3.0,,,
21,3,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,4,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,8.0,99,0,4,0.10169491525423728,6.0,,0.10915574207799891,0.5400940712345936
21,4,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,7.0,9,0,2,0.08898305084745763,8.0,,0.11307591567200267,0.5477176761742575
21,4,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,7.666666666666667,8,0,2,0.09745762711864407,7.0,,0.10650921431333306,0.5507510170468304
21,4,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,9.333333333333334,99,0,3,0.11864406779661017,1.0,,0.10611091870672551,0.5279335704371189
21,4,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,8.333333333333334,11,0,2,0.1059322033898305,5.0,,0.10941824137580042,0.5135679065508796
21,4,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,4,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,5.333333333333333,4,0,2,0.06779661016949151,10.0,,0.022683867139761678,0.8717155405715595
21,4,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,9.0,7,0,4,0.11440677966101694,2.0,,0.10429860667867273,0.5325995526646611
21,4,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,4,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,9.0,99,0,2,0.11440677966101694,2.0,,0.10555208545918243,0.558300036307245
21,4,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,6.0,6,0,3,0.07627118644067796,9.0,,0.11573651813550802,0.5624351028456762
21,4,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,9.0,99,1,2,0.11440677966101694,2.0,,0.10745889044101445,0.526617529987985
21,4,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,5,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,7.25,99,0,4,0.09634551495016612,7.0,,,
21,5,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,10.0,9,0,2,0.132890365448505,1.0,,,
21,5,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,9.0,8,0,2,0.11960132890365449,4.0,,,
21,5,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,9.25,99,0,3,0.12292358803986711,3.0,,,
21,5,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,9.75,11,0,2,0.12956810631229235,2.0,,,
21,5,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,5,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,,4,0,2,,,,,
21,5,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,7.5,7,0,4,0.09966777408637874,6.0,,,
21,5,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,5,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,8.75,99,0,2,0.11627906976744186,5.0,,,
21,5,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,6.5,6,0,3,0.08637873754152824,9.0,,,
21,5,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,7.25,99,1,2,0.09634551495016612,7.0,,,
21,5,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,6,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,7.5,99,0,4,0.09584664536741214,7.0,,0.12540314555250257,0.5241563745170623
21,6,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,7.5,9,0,2,0.09584664536741214,7.0,,0.13039472221263132,0.5392774494287345
21,6,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,10.0,8,0,2,0.12779552715654952,1.0,,0.12056705928417076,0.51519990148407
21,6,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,10.0,99,0,3,0.12779552715654952,1.0,,0.12028770683000989,0.5239668730259285
21,6,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,9.5,11,0,2,0.12140575079872204,5.0,,0.12144442826199651,0.519507463210308
21,6,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,6,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,,4,0,2,,,,,
21,6,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,8.0,7,0,4,0.10223642172523961,6.0,,0.12452573576522383,0.5338812428526685
21,6,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,6,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,9.75,99,0,2,0.12460063897763578,4.0,,0.11922459187999475,0.5168221332892272
21,6,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,6.0,6,0,3,0.07667731629392971,9.0,,0.024715815930405154,0.8595316812221406
21,6,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,10.0,99,1,2,0.12779552715654952,1.0,,0.11343679428306558,0.5200778876741858
21,6,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,7,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,8.833333333333334,99,0,4,0.11990950226244344,8.0,,0.14940086610020964,0.5548888760932272
21,7,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,9.166666666666666,9,0,2,0.12443438914027148,5.0,,0.13330351493259146,0.5693597776477856
21,7,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,9.333333333333334,8,0,2,0.12669683257918551,2.0,,0.14194319221885904,0.5615975203279175
21,7,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,9.666666666666666,99,0,3,0.13122171945701355,1.0,,0.1322389819899358,0.5394394203654322
21,7,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,9.333333333333334,11,0,2,0.12669683257918551,2.0,,0.14064026389364204,0.5619088847277767
21,7,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,7,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,,4,0,2,,,,,
21,7,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,9.333333333333334,7,0,4,0.12669683257918551,2.0,,0.01574370324775457,0.8764191946903805
21,7,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,7,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,9.0,99,0,2,0.12217194570135746,6.0,,0.14137348985756548,0.5408605727721505
21,7,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,,6,0,3,,,,,
21,7,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,9.0,99,1,2,0.12217194570135746,6.0,,0.14535598775944172,0.5496800528341708
21,7,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,8,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,8.333333333333334,99,0,4,0.12886637793725136,6.0,,0.16861775535128873,0.5223861712385596
21,8,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,8.999933333333333,9,0,2,0.13917465724120795,5.0,,0.16239384417279623,0.5224705677162689
21,8,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,7.999933333333334,8,0,2,0.12371069188873782,7.0,,0.02641337752837734,0.8354197134754892
21,8,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,9.333333333333334,99,0,3,0.14433034328972152,3.0,,0.15797618111660167,0.5129691535105398
21,8,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,9.6666,11,0,2,0.14948396747618808,2.0,,0.16375063072873408,0.48807000336530004
21,8,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,8,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,,4,0,2,,,,,
21,8,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,,7,0,4,,,,,
21,8,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,8,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,11.0,99,0,2,0.1701036188771718,1.0,,0.15737699208864295,0.4986024757579086
21,8,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,,6,0,3,,,,,
21,8,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,9.333333333333334,99,1,2,0.14433034328972152,3.0,,0.1634712190135593,0.5214436842969052
21,8,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,9,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,8.5,99,0,4,0.15501519756838908,5.0,,0.1961331157956782,0.5742902611889893
21,9,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,10.0,9,0,2,0.18237082066869303,1.0,,0.02537063055911062,0.8289181079081345
21,9,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,,8,0,2,,,,,
21,9,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,10.0,99,0,3,0.18237082066869303,1.0,,0.18470881454741045,0.5256558954097145
21,9,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,9.0,11,0,2,0.16413373860182373,4.0,,0.19753193832076998,0.5806675658941507
21,9,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,9,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,,4,0,2,,,,,
21,9,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,,7,0,4,,,,,
21,9,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,9,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,9.166666666666666,99,0,2,0.16717325227963525,3.0,,0.1867473865844519,0.5369197166682194
21,9,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,,6,0,3,,,,,
21,9,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,8.166666666666666,99,1,2,0.14893617021276595,6.0,,0.20950811419257862,0.5793244698660549
21,9,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,10,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,9.5,99,0,4,0.24050632911392406,3.0,,,
21,10,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,,9,0,2,,,,,
21,10,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,,8,0,2,,,,,
21,10,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,10.5,99,0,3,0.26582278481012656,1.0,,,
21,10,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,10.5,11,0,2,0.26582278481012656,1.0,,,
21,10,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,10,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,,4,0,2,,,,,
21,10,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,,7,0,4,,,,,
21,10,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,10,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,9.0,99,0,2,0.22784810126582278,4.0,,,
21,10,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,,6,0,3,,,,,
21,10,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,,99,1,2,,,,,
21,10,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
21,11,Alek Skarlatos,3rd Place,3,Military,Lindsay Arnold,22,9.3333,99,0,4,0.23728748922668577,4.0,,0.3181121359374775,0.5721626007546803
21,11,Alexa PenaVega,Eliminated Week 9,6,Actor/Actress,Mark Ballas,27,,9,0,2,,,,,
21,11,Andy Grammer,Eliminated Week 8,7,Singer/Rapper,Allison Holker,31,,8,0,2,,,,,
21,11,Bindi Irwin,1st Place,1,TV Personality,Derek Hough,17,10.0,99,0,3,0.25423750359110475,1.0,,0.3077656247628914,0.5507835496852463
21,11,Carlos PenaVega,Eliminated Week 11,4,Actor/Actress,Witney Carson,26,10.0,11,0,2,0.25423750359110475,1.0,,0.06266623049531247,0.6995448863733338
21,11,Chaka Khan,Eliminated Week 2,13,Singer/Rapper,Keo Motsepe,62,,2,0,2,,,,,
21,11,Gary Busey,Eliminated Week 4,10,Actor/Actress,Anna Trebunskaya,71,,4,0,2,,,,,
21,11,Hayes Grier,Eliminated Week 7,8,Social Media Personality,Emma Slater,15,,7,0,4,,,,,
21,11,Kim Zolciak-Biermann,Withdrew,11,TV Personality,Tony Dovolani,37,,99,1,3,,,,,
21,11,Nick Carter,2nd Place,2,Singer/Rapper,Sharna Burgess,35,10.0,99,0,2,0.25423750359110475,1.0,,0.3114560088043198,0.5525572611423066
21,11,Paula Deen,Eliminated Week 6,9,TV Personality,Louis van Amstel,68,,6,0,3,,,,,
21,11,Tamar Braxton,Withdrew,5,Singer/Rapper,Valentin Chmerkovskiy,38,,99,1,2,,,,,
21,11,Victor Espinoza,Eliminated Week 2,12,Athlete,Karina Smirnoff,43,,2,0,1,,,,,
22,1,Antonio Brown,Eliminated Week 9,5,Athlete,Sharna Burgess,27,7.0,9,0,1,0.08860759493670886,4.0,,,
22,1,Doug Flutie,Eliminated Week 6,9,Athlete,Karina Smirnoff,53,5.0,6,0,1,0.06329113924050633,11.0,,,
22,1,Geraldo Rivera,Eliminated Week 2,12,Journalist,Edyta Sliwinska,72,4.333333333333333,2,0,4,0.05485232067510548,12.0,,,
22,1,Ginger Zee,3rd Place,3,News Anchor,Valentin Chmerkovskiy,35,7.666666666666667,99,0,3,0.09704641350210971,1.0,,,
22,1,Jodie Sweetin,Eliminated Week 8,6,Actor/Actress,Keo Motsepe,34,6.666666666666667,8,0,2,0.08438818565400845,8.0,,,
22,1,Kim Fields,Eliminated Week 7,8,Actor/Actress,Sasha Farber,46,6.666666666666667,7,0,2,0.08438818565400845,8.0,,,
22,1,Marla Maples,Eliminated Week 4,10,TV Personality,Tony Dovolani,52,7.0,4,0,3,0.08860759493670886,4.0,,,
22,1,Mischa Barton,Eliminated Week 3,11,Actor/Actress,Artem Chigvintsev,30,5.333333333333333,3,0,2,0.06751054852320675,10.0,,,
22,1,Nyle DiMarco,1st Place,1,Model,Peta Murgatroyd,26,7.666666666666667,99,0,2,0.09704641350210971,1.0,,,
22,1,Paige VanZant,2nd Place,2,Athlete,Mark Ballas,22,7.0,99,0,1,0.08860759493670886,4.0,,,
22,1,Von Miller,Eliminated Week 7,7,Athlete,Witney Carson,27,7.0,7,0,1,0.08860759493670886,4.0,,,
22,1,Wanya Morris,Eliminated Week 9,4,Singer/Rapper,Lindsay Arnold,42,7.666666666666667,9,0,2,0.09704641350210971,1.0,,,
22,2,Antonio Brown,Eliminated Week 9,5,Athlete,Sharna Burgess,27,6.333333333333333,9,0,1,0.08050847457627118,9.0,,0.08951388246746521,0.5836248031830296
22,2,Doug Flutie,Eliminated Week 6,9,Athlete,Karina Smirnoff,53,6.666666666666667,6,0,1,0.0847457627118644,5.0,,0.09010047934265665,0.5924220660207902
22,2,Geraldo Rivera,Eliminated Week 2,12,Journalist,Edyta Sliwinska,72,4.333333333333333,2,0,4,0.055084745762711856,12.0,,0.01773622206986521,0.8947026719182136
22,2,Ginger Zee,3rd Place,3,News Anchor,Valentin Chmerkovskiy,35,7.0,99,0,3,0.08898305084745763,3.0,,0.08954222884707476,0.5769905939203026
22,2,Jodie Sweetin,Eliminated Week 8,6,Actor/Actress,Keo Motsepe,34,7.0,8,0,2,0.08898305084745763,3.0,,0.08895321310655979,0.6007822826617604
22,2,Kim Fields,Eliminated Week 7,8,Actor/Actress,Sasha Farber,46,6.333333333333333,7,0,2,0.08050847457627118,9.0,,0.09000322650739662,0.5774659137146598
22,2,Marla Maples,Eliminated Week 4,10,TV Personality,Tony Dovolani,52,6.666666666666667,4,0,3,0.0847457627118644,5.0,,0.0882847392417933,0.5704425945432121
22,2,Mischa Barton,Eliminated Week 3,11,Actor/Actress,Artem Chigvintsev,30,5.0,3,0,2,0.0635593220338983,11.0,,0.09686915716044728,0.5961417552903915
22,2,Nyle DiMarco,1st Place,1,Model,Peta Murgatroyd,26,6.666666666666667,99,0,2,0.0847457627118644,5.0,,0.09108645457063995,0.5737813027030529
22,2,Paige VanZant,2nd Place,2,Athlete,Mark Ballas,22,8.0,99,0,1,0.10169491525423728,1.0,,0.0860517619818691,0.565076360022584
22,2,Von Miller,Eliminated Week 7,7,Athlete,Witney Carson,27,6.666666666666667,7,0,1,0.0847457627118644,5.0,,0.08535736212736741,0.571093854609662
22,2,Wanya Morris,Eliminated Week 9,4,Singer/Rapper,Lindsay Arnold,42,8.0,9,0,2,0.10169491525423728,1.0,,0.08650127257686444,0.5734939299061992
22,3,Antonio Brown,Eliminated Week 9,5,Athlete,Sharna Burgess,27,6.666666666666667,9,0,1,0.08438818565400845,8.0,,0.10503577451566641,0.5857802791442519
22,3,Doug Flutie,Eliminated Week 6,9,Athlete,Karina Smirnoff,53,6.666666666666667,6,0,1,0.08438818565400845,8.0,,0.10301381320971255,0.5672291567447125
22,3,Geraldo Rivera,Eliminated Week 2,12,Journalist,Edyta Sliwinska,72,,2,0,4,,,,,
22,3,Ginger Zee,3rd Place,3,News Anchor,Valentin Chmerkovskiy,35,7.0,99,0,3,0.08860759493670886,6.0,,0.10169188934957818,0.5482372065683785
22,3,Jodie Sweetin,Eliminated Week 8,6,Actor/Actress,Keo Motsepe,34,7.666666666666667,8,0,2,0.09704641350210971,3.0,,0.09356412218282587,0.5730353187909288
22,3,Kim Fields,Eliminated Week 7,8,Actor/Actress,Sasha Farber,46,7.333333333333333,7,0,2,0.09282700421940927,5.0,,0.09790434744732048,0.5530557484095361
22,3,Marla Maples,Eliminated Week 4,10,TV Personality,Tony Dovolani,52,7.0,4,0,3,0.08860759493670886,6.0,,0.10296668149987899,0.5666547882754386
22,3,Mischa Barton,Eliminated Week 3,11,Actor/Actress,Artem Chigvintsev,30,6.0,3,0,2,0.0759493670886076,11.0,,0.013680200020871638,0.9122061353004869
22,3,Nyle DiMarco,1st Place,1,Model,Peta Murgatroyd,26,8.333333333333334,99,0,2,0.10548523206751055,1.0,,0.09376836648470335,0.5417724256529075
22,3,Paige VanZant,2nd Place,2,Athlete,Mark Ballas,22,7.666666666666667,99,0,1,0.09704641350210971,3.0,,0.09805499075254627,0.568265537698941
22,3,Von Miller,Eliminated Week 7,7,Athlete,Witney Carson,27,6.666666666666667,7,0,1,0.08438818565400845,8.0,,0.09827009758358053,0.5778675167905551
22,3,Wanya Morris,Eliminated Week 9,4,Singer/Rapper,Lindsay Arnold,42,8.0,9,0,2,0.10126582278481013,2.0,,0.0920497169533158,0.5925075420728534
22,4,Antonio Brown,Eliminated Week 9,5,Athlete,Sharna Burgess,27,8.75,9,0,1,0.109717868338558,3.0,,0.10279172011911643,0.5337388940041861
22,4,Doug Flutie,Eliminated Week 6,9,Athlete,Karina Smirnoff,53,6.0,6,0,1,0.07523510971786834,10.0,,0.1306165195190539,0.5855766048392647
22,4,Geraldo Rivera,Eliminated Week 2,12,Journalist,Edyta Sliwinska,72,,2,0,4,,,,,
22,4,Ginger Zee,3rd Place,3,News Anchor,Valentin Chmerkovskiy,35,9.0,99,0,3,0.11285266457680251,1.0,,0.10069008251706363,0.5448131492480777
